,tripduration,starttime,stoptime,startid,startname,endid,endname
10638,357,9/29/2017 2:40,9/29/2017 2:46,3255,8 Ave & W 31 St,3428,8 Ave & W 16 St
10639,336,9/29/2017 3:21,9/29/2017 3:26,3255,8 Ave & W 31 St,448,W 37 St & 10 Ave
10640,469,9/29/2017 3:23,9/29/2017 3:31,3255,8 Ave & W 31 St,223,W 13 St & 7 Ave
10641,342,9/29/2017 4:50,9/29/2017 4:55,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10642,264,9/29/2017 5:17,9/29/2017 5:21,3255,8 Ave & W 31 St,472,E 32 St & Park Ave
10643,442,9/29/2017 5:32,9/29/2017 5:39,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10644,343,9/29/2017 5:48,9/29/2017 5:54,3255,8 Ave & W 31 St,491,E 24 St & Park Ave S
10645,285,9/29/2017 5:48,9/29/2017 5:53,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10646,662,9/29/2017 5:50,9/29/2017 6:01,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
10647,606,9/29/2017 5:50,9/29/2017 6:00,3255,8 Ave & W 31 St,495,W 47 St & 10 Ave
10648,812,9/29/2017 5:54,9/29/2017 6:08,3255,8 Ave & W 31 St,3132,E 59 St & Madison Ave
10649,331,9/29/2017 5:56,9/29/2017 6:01,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10650,398,9/29/2017 5:57,9/29/2017 6:03,3255,8 Ave & W 31 St,3236,W 42 St & Dyer Ave
10651,1957,9/29/2017 5:57,9/29/2017 6:30,3255,8 Ave & W 31 St,444,Broadway & W 24 St
10652,1073,9/29/2017 6:00,9/29/2017 6:18,3255,8 Ave & W 31 St,264,Maiden Ln & Pearl St
10653,471,9/29/2017 6:02,9/29/2017 6:10,3255,8 Ave & W 31 St,536,1 Ave & E 30 St
10654,677,9/29/2017 6:02,9/29/2017 6:13,3255,8 Ave & W 31 St,285,Broadway & E 14 St
10655,563,9/29/2017 6:02,9/29/2017 6:11,3255,8 Ave & W 31 St,507,E 25 St & 2 Ave
10656,434,9/29/2017 6:03,9/29/2017 6:10,3255,8 Ave & W 31 St,3472,W 15 St & 10 Ave
10657,545,9/29/2017 6:03,9/29/2017 6:12,3255,8 Ave & W 31 St,519,Pershing Square North
10658,438,9/29/2017 6:05,9/29/2017 6:13,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10659,469,9/29/2017 6:06,9/29/2017 6:14,3255,8 Ave & W 31 St,540,Lexington Ave & E 29 St
10660,677,9/29/2017 6:08,9/29/2017 6:19,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10661,301,9/29/2017 6:09,9/29/2017 6:14,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10662,431,9/29/2017 6:10,9/29/2017 6:17,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10663,1166,9/29/2017 6:12,9/29/2017 6:31,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10664,439,9/29/2017 6:12,9/29/2017 6:19,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10665,1318,9/29/2017 6:12,9/29/2017 6:34,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10666,561,9/29/2017 6:12,9/29/2017 6:22,3255,8 Ave & W 31 St,519,Pershing Square North
10667,652,9/29/2017 6:13,9/29/2017 6:23,3255,8 Ave & W 31 St,536,1 Ave & E 30 St
10668,589,9/29/2017 6:13,9/29/2017 6:22,3255,8 Ave & W 31 St,347,Greenwich St & W Houston St
10669,394,9/29/2017 6:13,9/29/2017 6:19,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10670,1147,9/29/2017 6:13,9/29/2017 6:32,3255,8 Ave & W 31 St,195,Liberty St & Broadway
10671,1331,9/29/2017 6:13,9/29/2017 6:35,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10672,613,9/29/2017 6:13,9/29/2017 6:23,3255,8 Ave & W 31 St,3233,E 48 St & 5 Ave
10673,907,9/29/2017 6:13,9/29/2017 6:28,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10674,772,9/29/2017 6:13,9/29/2017 6:26,3255,8 Ave & W 31 St,385,E 55 St & 2 Ave
10675,615,9/29/2017 6:13,9/29/2017 6:24,3255,8 Ave & W 31 St,497,E 17 St & Broadway
10676,1161,9/29/2017 6:14,9/29/2017 6:33,3255,8 Ave & W 31 St,462,W 22 St & 10 Ave
10677,1003,9/29/2017 6:14,9/29/2017 6:31,3255,8 Ave & W 31 St,457,Broadway & W 58 St
10678,375,9/29/2017 6:14,9/29/2017 6:20,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10679,478,9/29/2017 6:14,9/29/2017 6:22,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10680,473,9/29/2017 6:15,9/29/2017 6:22,3255,8 Ave & W 31 St,537,Lexington Ave & E 24 St
10681,483,9/29/2017 6:15,9/29/2017 6:23,3255,8 Ave & W 31 St,528,2 Ave & E 31 St
10682,432,9/29/2017 6:15,9/29/2017 6:23,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10683,545,9/29/2017 6:15,9/29/2017 6:25,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10684,510,9/29/2017 6:16,9/29/2017 6:24,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10685,678,9/29/2017 6:16,9/29/2017 6:27,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10686,789,9/29/2017 6:16,9/29/2017 6:29,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10687,1370,9/29/2017 6:16,9/29/2017 6:39,3255,8 Ave & W 31 St,534,Water - Whitehall Plaza
10688,1184,9/29/2017 6:17,9/29/2017 6:37,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10689,458,9/29/2017 6:17,9/29/2017 6:25,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10690,276,9/29/2017 6:18,9/29/2017 6:23,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10691,744,9/29/2017 6:19,9/29/2017 6:31,3255,8 Ave & W 31 St,456,E 53 St & Madison Ave
10692,1472,9/29/2017 6:19,9/29/2017 6:43,3255,8 Ave & W 31 St,427,Bus Slip & State St
10693,683,9/29/2017 6:19,9/29/2017 6:30,3255,8 Ave & W 31 St,480,W 53 St & 10 Ave
10694,593,9/29/2017 6:19,9/29/2017 6:29,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10695,611,9/29/2017 6:20,9/29/2017 6:30,3255,8 Ave & W 31 St,536,1 Ave & E 30 St
10696,739,9/29/2017 6:20,9/29/2017 6:32,3255,8 Ave & W 31 St,468,Broadway & W 56 St
10697,667,9/29/2017 6:20,9/29/2017 6:31,3255,8 Ave & W 31 St,513,W 56 St & 10 Ave
10698,1104,9/29/2017 6:20,9/29/2017 6:38,3255,8 Ave & W 31 St,487,E 20 St & FDR Drive
10699,606,9/29/2017 6:20,9/29/2017 6:30,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10700,390,9/29/2017 6:20,9/29/2017 6:27,3255,8 Ave & W 31 St,503,E 20 St & Park Ave
10701,400,9/29/2017 6:20,9/29/2017 6:27,3255,8 Ave & W 31 St,465,Broadway & W 41 St
10702,931,9/29/2017 6:21,9/29/2017 6:37,3255,8 Ave & W 31 St,3223,E 55 St & 3 Ave
10703,664,9/29/2017 6:21,9/29/2017 6:33,3255,8 Ave & W 31 St,228,E 48 St & 3 Ave
10704,545,9/29/2017 6:22,9/29/2017 6:31,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10705,543,9/29/2017 6:22,9/29/2017 6:31,3255,8 Ave & W 31 St,514,12 Ave & W 40 St
10706,426,9/29/2017 6:22,9/29/2017 6:29,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10707,633,9/29/2017 6:22,9/29/2017 6:33,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10708,592,9/29/2017 6:22,9/29/2017 6:32,3255,8 Ave & W 31 St,519,Pershing Square North
10709,1360,9/29/2017 6:22,9/29/2017 6:45,3255,8 Ave & W 31 St,3356,Amsterdam Ave & W 66 St
10710,502,9/29/2017 6:23,9/29/2017 6:31,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10711,592,9/29/2017 6:23,9/29/2017 6:33,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10712,607,9/29/2017 6:23,9/29/2017 6:33,3255,8 Ave & W 31 St,174,E 25 St & 1 Ave
10713,591,9/29/2017 6:23,9/29/2017 6:33,3255,8 Ave & W 31 St,3233,E 48 St & 5 Ave
10714,467,9/29/2017 6:23,9/29/2017 6:31,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10715,590,9/29/2017 6:25,9/29/2017 6:35,3255,8 Ave & W 31 St,72,W 52 St & 11 Ave
10716,732,9/29/2017 6:25,9/29/2017 6:38,3255,8 Ave & W 31 St,3458,W 55 St & 6 Ave
10717,312,9/29/2017 6:26,9/29/2017 6:31,3255,8 Ave & W 31 St,116,W 17 St & 8 Ave
10718,496,9/29/2017 6:27,9/29/2017 6:35,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10719,530,9/29/2017 6:28,9/29/2017 6:36,3255,8 Ave & W 31 St,520,W 52 St & 5 Ave
10720,698,9/29/2017 6:28,9/29/2017 6:40,3255,8 Ave & W 31 St,496,E 16 St & 5 Ave
10721,882,9/29/2017 6:28,9/29/2017 6:43,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10722,791,9/29/2017 6:28,9/29/2017 6:42,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10723,701,9/29/2017 6:29,9/29/2017 6:40,3255,8 Ave & W 31 St,461,E 20 St & 2 Ave
10724,422,9/29/2017 6:29,9/29/2017 6:36,3255,8 Ave & W 31 St,524,W 43 St & 6 Ave
10725,572,9/29/2017 6:29,9/29/2017 6:39,3255,8 Ave & W 31 St,536,1 Ave & E 30 St
10726,598,9/29/2017 6:30,9/29/2017 6:40,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10727,462,9/29/2017 6:31,9/29/2017 6:39,3255,8 Ave & W 31 St,474,5 Ave & E 29 St
10728,554,9/29/2017 6:35,9/29/2017 6:44,3255,8 Ave & W 31 St,2012,E 27 St & 1 Ave
10729,659,9/29/2017 6:35,9/29/2017 6:46,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
10730,2279,9/29/2017 6:36,9/29/2017 7:14,3255,8 Ave & W 31 St,3167,Amsterdam Ave & W 73 St
10731,517,9/29/2017 6:36,9/29/2017 6:45,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10732,846,9/29/2017 6:36,9/29/2017 6:50,3255,8 Ave & W 31 St,303,Mercer St & Spring St
10733,723,9/29/2017 6:37,9/29/2017 6:49,3255,8 Ave & W 31 St,456,E 53 St & Madison Ave
10734,283,9/29/2017 6:39,9/29/2017 6:43,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10735,458,9/29/2017 6:39,9/29/2017 6:47,3255,8 Ave & W 31 St,116,W 17 St & 8 Ave
10736,1091,9/29/2017 6:39,9/29/2017 6:57,3255,8 Ave & W 31 St,327,Vesey Pl & River Terrace
10737,501,9/29/2017 6:40,9/29/2017 6:49,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10738,1118,9/29/2017 6:41,9/29/2017 6:59,3255,8 Ave & W 31 St,385,E 55 St & 2 Ave
10739,516,9/29/2017 6:41,9/29/2017 6:50,3255,8 Ave & W 31 St,469,Broadway & W 53 St
10740,618,9/29/2017 6:42,9/29/2017 6:52,3255,8 Ave & W 31 St,456,E 53 St & Madison Ave
10741,722,9/29/2017 6:42,9/29/2017 6:54,3255,8 Ave & W 31 St,483,E 12 St & 3 Ave
10742,466,9/29/2017 6:42,9/29/2017 6:50,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10743,364,9/29/2017 6:42,9/29/2017 6:48,3255,8 Ave & W 31 St,491,E 24 St & Park Ave S
10744,507,9/29/2017 6:43,9/29/2017 6:51,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10745,394,9/29/2017 6:43,9/29/2017 6:50,3255,8 Ave & W 31 St,284,Greenwich Ave & 8 Ave
10746,216,9/29/2017 6:43,9/29/2017 6:47,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
10747,378,9/29/2017 6:44,9/29/2017 6:50,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10748,409,9/29/2017 6:44,9/29/2017 6:51,3255,8 Ave & W 31 St,478,11 Ave & W 41 St
10749,343,9/29/2017 6:44,9/29/2017 6:50,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10750,672,9/29/2017 6:45,9/29/2017 6:57,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10751,547,9/29/2017 6:46,9/29/2017 6:55,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10752,726,9/29/2017 6:46,9/29/2017 6:58,3255,8 Ave & W 31 St,3163,Central Park West & W 68 St
10753,1289,9/29/2017 6:46,9/29/2017 7:08,3255,8 Ave & W 31 St,264,Maiden Ln & Pearl St
10754,1296,9/29/2017 6:47,9/29/2017 7:08,3255,8 Ave & W 31 St,291,Madison St & Montgomery St
10755,362,9/29/2017 6:47,9/29/2017 6:53,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
10756,422,9/29/2017 6:48,9/29/2017 6:55,3255,8 Ave & W 31 St,514,12 Ave & W 40 St
10757,410,9/29/2017 6:48,9/29/2017 6:55,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10758,558,9/29/2017 6:48,9/29/2017 6:58,3255,8 Ave & W 31 St,440,E 45 St & 3 Ave
10759,402,9/29/2017 6:48,9/29/2017 6:55,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10760,511,9/29/2017 6:49,9/29/2017 6:57,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10761,297,9/29/2017 6:49,9/29/2017 6:54,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10762,349,9/29/2017 6:49,9/29/2017 6:55,3255,8 Ave & W 31 St,509,9 Ave & W 22 St
10763,400,9/29/2017 6:49,9/29/2017 6:56,3255,8 Ave & W 31 St,485,W 37 St & 5 Ave
10764,836,9/29/2017 6:49,9/29/2017 7:03,3255,8 Ave & W 31 St,281,Grand Army Plaza & Central Park S
10765,1730,9/29/2017 6:49,9/29/2017 7:18,3255,8 Ave & W 31 St,2008,Little West St & 1 Pl
10766,594,9/29/2017 6:49,9/29/2017 6:59,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10767,195,9/29/2017 6:50,9/29/2017 6:53,3255,8 Ave & W 31 St,477,W 41 St & 8 Ave
10768,846,9/29/2017 6:50,9/29/2017 7:04,3255,8 Ave & W 31 St,3145,E 84 St & Park Ave
10769,695,9/29/2017 6:50,9/29/2017 7:02,3255,8 Ave & W 31 St,546,E 30 St & Park Ave S
10770,962,9/29/2017 6:51,9/29/2017 7:07,3255,8 Ave & W 31 St,3256,Pier 40 - Hudson River Park
10771,723,9/29/2017 6:51,9/29/2017 7:03,3255,8 Ave & W 31 St,328,Watts St & Greenwich St
10772,305,9/29/2017 6:51,9/29/2017 6:57,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10773,317,9/29/2017 6:52,9/29/2017 6:57,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10774,926,9/29/2017 6:52,9/29/2017 7:07,3255,8 Ave & W 31 St,309,Murray St & West St
10775,672,9/29/2017 6:53,9/29/2017 7:04,3255,8 Ave & W 31 St,3256,Pier 40 - Hudson River Park
10776,435,9/29/2017 6:53,9/29/2017 7:00,3255,8 Ave & W 31 St,3443,W 52 St & 6 Ave
10777,808,9/29/2017 6:53,9/29/2017 7:06,3255,8 Ave & W 31 St,456,E 53 St & Madison Ave
10778,545,9/29/2017 6:53,9/29/2017 7:02,3255,8 Ave & W 31 St,3235,E 41 St & Madison Ave
10779,1070,9/29/2017 6:54,9/29/2017 7:11,3255,8 Ave & W 31 St,3474,6 Ave & Spring St
10780,713,9/29/2017 6:54,9/29/2017 7:06,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10781,699,9/29/2017 6:54,9/29/2017 7:06,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10782,572,9/29/2017 6:54,9/29/2017 7:04,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10783,1069,9/29/2017 6:55,9/29/2017 7:12,3255,8 Ave & W 31 St,3223,E 55 St & 3 Ave
10784,459,9/29/2017 6:57,9/29/2017 7:04,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10785,325,9/29/2017 6:58,9/29/2017 7:03,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10786,537,9/29/2017 6:58,9/29/2017 7:07,3255,8 Ave & W 31 St,517,Pershing Square South
10787,332,9/29/2017 6:58,9/29/2017 7:04,3255,8 Ave & W 31 St,472,E 32 St & Park Ave
10788,664,9/29/2017 7:00,9/29/2017 7:11,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10789,447,9/29/2017 7:00,9/29/2017 7:07,3255,8 Ave & W 31 St,540,Lexington Ave & E 29 St
10790,704,9/29/2017 7:00,9/29/2017 7:11,3255,8 Ave & W 31 St,228,E 48 St & 3 Ave
10791,1971,9/29/2017 7:00,9/29/2017 7:33,3255,8 Ave & W 31 St,415,Pearl St & Hanover Square
10792,520,9/29/2017 7:00,9/29/2017 7:09,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10793,691,9/29/2017 7:00,9/29/2017 7:12,3255,8 Ave & W 31 St,456,E 53 St & Madison Ave
10794,660,9/29/2017 7:01,9/29/2017 7:12,3255,8 Ave & W 31 St,519,Pershing Square North
10795,760,9/29/2017 7:01,9/29/2017 7:14,3255,8 Ave & W 31 St,522,E 51 St & Lexington Ave
10796,717,9/29/2017 7:02,9/29/2017 7:14,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10797,740,9/29/2017 7:02,9/29/2017 7:15,3255,8 Ave & W 31 St,359,E 47 St & Park Ave
10798,86,9/29/2017 7:02,9/29/2017 7:04,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10799,429,9/29/2017 7:02,9/29/2017 7:10,3255,8 Ave & W 31 St,484,W 44 St & 5 Ave
10800,538,9/29/2017 7:04,9/29/2017 7:13,3255,8 Ave & W 31 St,469,Broadway & W 53 St
10801,461,9/29/2017 7:06,9/29/2017 7:14,3255,8 Ave & W 31 St,508,W 46 St & 11 Ave
10802,829,9/29/2017 7:06,9/29/2017 7:20,3255,8 Ave & W 31 St,228,E 48 St & 3 Ave
10803,477,9/29/2017 7:07,9/29/2017 7:15,3255,8 Ave & W 31 St,284,Greenwich Ave & 8 Ave
10804,317,9/29/2017 7:07,9/29/2017 7:12,3255,8 Ave & W 31 St,478,11 Ave & W 41 St
10805,1337,9/29/2017 7:08,9/29/2017 7:30,3255,8 Ave & W 31 St,3162,W 78 St & Broadway
10806,786,9/29/2017 7:08,9/29/2017 7:21,3255,8 Ave & W 31 St,347,Greenwich St & W Houston St
10807,550,9/29/2017 7:08,9/29/2017 7:17,3255,8 Ave & W 31 St,519,Pershing Square North
10808,322,9/29/2017 7:08,9/29/2017 7:14,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10809,722,9/29/2017 7:08,9/29/2017 7:20,3255,8 Ave & W 31 St,517,Pershing Square South
10810,805,9/29/2017 7:08,9/29/2017 7:22,3255,8 Ave & W 31 St,545,E 23 St & 1 Ave
10811,364,9/29/2017 7:09,9/29/2017 7:15,3255,8 Ave & W 31 St,485,W 37 St & 5 Ave
10812,562,9/29/2017 7:09,9/29/2017 7:19,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10813,1727,9/29/2017 7:09,9/29/2017 7:38,3255,8 Ave & W 31 St,363,West Thames St
10814,674,9/29/2017 7:09,9/29/2017 7:21,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10815,876,9/29/2017 7:10,9/29/2017 7:24,3255,8 Ave & W 31 St,3459,E 53 St & 3 Ave
10816,1127,9/29/2017 7:10,9/29/2017 7:29,3255,8 Ave & W 31 St,3474,6 Ave & Spring St
10817,1786,9/29/2017 7:10,9/29/2017 7:40,3255,8 Ave & W 31 St,3318,2 Ave & E 96 St
10818,909,9/29/2017 7:10,9/29/2017 7:26,3255,8 Ave & W 31 St,328,Watts St & Greenwich St
10819,1780,9/29/2017 7:11,9/29/2017 7:40,3255,8 Ave & W 31 St,3379,E 103 St & Lexington Ave
10820,338,9/29/2017 7:11,9/29/2017 7:16,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10821,421,9/29/2017 7:11,9/29/2017 7:18,3255,8 Ave & W 31 St,524,W 43 St & 6 Ave
10822,231,9/29/2017 7:11,9/29/2017 7:15,3255,8 Ave & W 31 St,3258,W 27 St & 10 Ave
10823,960,9/29/2017 7:12,9/29/2017 7:28,3255,8 Ave & W 31 St,151,Cleveland Pl & Spring St
10824,679,9/29/2017 7:13,9/29/2017 7:24,3255,8 Ave & W 31 St,303,Mercer St & Spring St
10825,2029,9/29/2017 7:14,9/29/2017 7:47,3255,8 Ave & W 31 St,387,Centre St & Chambers St
10826,870,9/29/2017 7:14,9/29/2017 7:28,3255,8 Ave & W 31 St,347,Greenwich St & W Houston St
10827,377,9/29/2017 7:14,9/29/2017 7:21,3255,8 Ave & W 31 St,458,11 Ave & W 27 St
10828,780,9/29/2017 7:15,9/29/2017 7:28,3255,8 Ave & W 31 St,2012,E 27 St & 1 Ave
10829,531,9/29/2017 7:15,9/29/2017 7:24,3255,8 Ave & W 31 St,480,W 53 St & 10 Ave
10830,37873,9/29/2017 7:15,9/29/2017 17:47,3255,8 Ave & W 31 St,402,Broadway & E 22 St
10831,416,9/29/2017 7:15,9/29/2017 7:22,3255,8 Ave & W 31 St,479,9 Ave & W 45 St
10832,345,9/29/2017 7:15,9/29/2017 7:21,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10833,677,9/29/2017 7:16,9/29/2017 7:27,3255,8 Ave & W 31 St,500,Broadway & W 51 St
10834,510,9/29/2017 7:16,9/29/2017 7:25,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
10835,788,9/29/2017 7:16,9/29/2017 7:29,3255,8 Ave & W 31 St,517,Pershing Square South
10836,666,9/29/2017 7:16,9/29/2017 7:28,3255,8 Ave & W 31 St,520,W 52 St & 5 Ave
10837,394,9/29/2017 7:17,9/29/2017 7:23,3255,8 Ave & W 31 St,212,W 16 St & The High Line
10838,910,9/29/2017 7:17,9/29/2017 7:32,3255,8 Ave & W 31 St,347,Greenwich St & W Houston St
10839,583,9/29/2017 7:17,9/29/2017 7:27,3255,8 Ave & W 31 St,447,8 Ave & W 52 St
10840,1839,9/29/2017 7:17,9/29/2017 7:48,3255,8 Ave & W 31 St,3141,1 Ave & E 68 St
10841,778,9/29/2017 7:18,9/29/2017 7:31,3255,8 Ave & W 31 St,228,E 48 St & 3 Ave
10842,1130,9/29/2017 7:18,9/29/2017 7:36,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10843,1680,9/29/2017 7:18,9/29/2017 7:46,3255,8 Ave & W 31 St,2022,E 60 St & York Ave
10844,1014,9/29/2017 7:19,9/29/2017 7:36,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10845,644,9/29/2017 7:19,9/29/2017 7:30,3255,8 Ave & W 31 St,519,Pershing Square North
10846,499,9/29/2017 7:21,9/29/2017 7:29,3255,8 Ave & W 31 St,3466,W 45 St & 6 Ave
10847,276,9/29/2017 7:22,9/29/2017 7:27,3255,8 Ave & W 31 St,434,9 Ave & W 18 St
10848,595,9/29/2017 7:24,9/29/2017 7:34,3255,8 Ave & W 31 St,3463,E 16 St & Irving Pl
10849,984,9/29/2017 7:24,9/29/2017 7:41,3255,8 Ave & W 31 St,387,Centre St & Chambers St
10850,1098,9/29/2017 7:25,9/29/2017 7:43,3255,8 Ave & W 31 St,503,E 20 St & Park Ave
10851,206,9/29/2017 7:25,9/29/2017 7:28,3255,8 Ave & W 31 St,446,W 24 St & 7 Ave
10852,495,9/29/2017 7:25,9/29/2017 7:33,3255,8 Ave & W 31 St,527,E 33 St & 2 Ave
10853,1834,9/29/2017 7:25,9/29/2017 7:55,3255,8 Ave & W 31 St,264,Maiden Ln & Pearl St
10854,1017,9/29/2017 7:25,9/29/2017 7:42,3255,8 Ave & W 31 St,293,Lafayette St & E 8 St
10855,792,9/29/2017 7:26,9/29/2017 7:39,3255,8 Ave & W 31 St,440,E 45 St & 3 Ave
10856,2226,9/29/2017 7:27,9/29/2017 8:04,3255,8 Ave & W 31 St,360,William St & Pine St
10857,790,9/29/2017 7:28,9/29/2017 7:41,3255,8 Ave & W 31 St,3224,W 13 St & Hudson St
10858,1004,9/29/2017 7:29,9/29/2017 7:45,3255,8 Ave & W 31 St,537,Lexington Ave & E 24 St
10859,479,9/29/2017 7:29,9/29/2017 7:37,3255,8 Ave & W 31 St,450,W 49 St & 8 Ave
10860,831,9/29/2017 7:29,9/29/2017 7:43,3255,8 Ave & W 31 St,2023,E 55 St & Lexington Ave
10861,1905,9/29/2017 7:32,9/29/2017 8:04,3255,8 Ave & W 31 St,360,William St & Pine St
10862,481,9/29/2017 7:38,9/29/2017 7:46,3255,8 Ave & W 31 St,491,E 24 St & Park Ave S
10863,712,9/29/2017 7:44,9/29/2017 7:56,3255,8 Ave & W 31 St,128,MacDougal St & Prince St
10864,697,9/29/2017 7:44,9/29/2017 7:56,3255,8 Ave & W 31 St,382,University Pl & E 14 St
10865,677,9/29/2017 7:49,9/29/2017 8:00,3255,8 Ave & W 31 St,3458,W 55 St & 6 Ave
10866,1479,9/29/2017 7:50,9/29/2017 8:15,3255,8 Ave & W 31 St,3356,Amsterdam Ave & W 66 St
10867,900,9/29/2017 7:50,9/29/2017 8:05,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10868,808,9/29/2017 7:51,9/29/2017 8:04,3255,8 Ave & W 31 St,305,E 58 St & 3 Ave
10869,417,9/29/2017 7:52,9/29/2017 7:59,3255,8 Ave & W 31 St,459,W 20 St & 11 Ave
10870,1369,9/29/2017 7:53,9/29/2017 8:16,3255,8 Ave & W 31 St,327,Vesey Pl & River Terrace
10871,348,9/29/2017 8:00,9/29/2017 8:06,3255,8 Ave & W 31 St,3428,8 Ave & W 16 St
10872,1877,9/29/2017 8:03,9/29/2017 8:34,3255,8 Ave & W 31 St,385,E 55 St & 2 Ave
10873,775,9/29/2017 8:07,9/29/2017 8:19,3255,8 Ave & W 31 St,497,E 17 St & Broadway
10874,1141,9/29/2017 8:09,9/29/2017 8:28,3255,8 Ave & W 31 St,426,West St & Chambers St
10875,900,9/29/2017 8:12,9/29/2017 8:27,3255,8 Ave & W 31 St,127,Barrow St & Hudson St
10876,1150,9/29/2017 8:12,9/29/2017 8:31,3255,8 Ave & W 31 St,426,West St & Chambers St
10877,679,9/29/2017 8:15,9/29/2017 8:27,3255,8 Ave & W 31 St,469,Broadway & W 53 St
10878,1169,9/29/2017 8:16,9/29/2017 8:36,3255,8 Ave & W 31 St,327,Vesey Pl & River Terrace
10879,948,9/29/2017 8:16,9/29/2017 8:32,3255,8 Ave & W 31 St,281,Grand Army Plaza & Central Park S
10880,1597,9/29/2017 8:19,9/29/2017 8:46,3255,8 Ave & W 31 St,2008,Little West St & 1 Pl
10881,953,9/29/2017 8:20,9/29/2017 8:35,3255,8 Ave & W 31 St,3223,E 55 St & 3 Ave
10882,1011,9/29/2017 8:20,9/29/2017 8:37,3255,8 Ave & W 31 St,345,W 13 St & 6 Ave
10883,749,9/29/2017 8:23,9/29/2017 8:35,3255,8 Ave & W 31 St,468,Broadway & W 56 St
