,tripduration,starttime,stoptime,startid,startname,endid,endname
9987,1782,9/27/2017 16:52,9/27/2017 17:22,3402,Court St & State St,3255,8 Ave & W 31 St
9988,1094,9/27/2017 16:53,9/27/2017 17:11,3223,E 55 St & 3 Ave,3255,8 Ave & W 31 St
9989,583,9/27/2017 16:53,9/27/2017 17:03,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
9990,856,9/27/2017 16:53,9/27/2017 17:08,335,Washington Pl & Broadway,3255,8 Ave & W 31 St
9991,827,9/27/2017 16:53,9/27/2017 17:07,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
9992,1154,9/27/2017 16:55,9/27/2017 17:14,2023,E 55 St & Lexington Ave,3255,8 Ave & W 31 St
9993,748,9/27/2017 16:57,9/27/2017 17:09,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
9994,298,9/27/2017 16:57,9/27/2017 17:02,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
9995,588,9/27/2017 16:57,9/27/2017 17:07,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
9996,680,9/27/2017 16:58,9/27/2017 17:09,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
9997,472,9/27/2017 16:58,9/27/2017 17:06,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
9998,356,9/27/2017 16:59,9/27/2017 17:05,486,Broadway & W 29 St,3255,8 Ave & W 31 St
9999,1095,9/27/2017 16:59,9/27/2017 17:17,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10000,561,9/27/2017 17:00,9/27/2017 17:09,167,E 39 St & 3 Ave,3255,8 Ave & W 31 St
10001,370,9/27/2017 17:00,9/27/2017 17:06,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10002,625,9/27/2017 17:00,9/27/2017 17:10,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10003,689,9/27/2017 17:00,9/27/2017 17:12,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10004,1735,9/27/2017 17:01,9/27/2017 17:30,363,West Thames St,3255,8 Ave & W 31 St
10005,1063,9/27/2017 17:01,9/27/2017 17:19,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10006,748,9/27/2017 17:01,9/27/2017 17:14,3458,W 55 St & 6 Ave,3255,8 Ave & W 31 St
10007,614,9/27/2017 17:01,9/27/2017 17:11,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10008,1248,9/27/2017 17:02,9/27/2017 17:23,304,Broadway & Battery Pl,3255,8 Ave & W 31 St
10009,272,9/27/2017 17:03,9/27/2017 17:07,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10010,1003,9/27/2017 17:03,9/27/2017 17:20,151,Cleveland Pl & Spring St,3255,8 Ave & W 31 St
10011,567,9/27/2017 17:04,9/27/2017 17:13,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10012,670,9/27/2017 17:04,9/27/2017 17:15,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10013,376,9/27/2017 17:05,9/27/2017 17:11,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10014,723,9/27/2017 17:05,9/27/2017 17:17,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10015,766,9/27/2017 17:05,9/27/2017 17:18,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10016,1318,9/27/2017 17:05,9/27/2017 17:27,309,Murray St & West St,3255,8 Ave & W 31 St
10017,291,9/27/2017 17:05,9/27/2017 17:10,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10018,877,9/27/2017 17:06,9/27/2017 17:20,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10019,535,9/27/2017 17:06,9/27/2017 17:15,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10020,2595,9/27/2017 17:08,9/27/2017 17:51,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10021,922,9/27/2017 17:08,9/27/2017 17:24,3474,6 Ave & Spring St,3255,8 Ave & W 31 St
10022,497,9/27/2017 17:09,9/27/2017 17:17,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10023,634,9/27/2017 17:09,9/27/2017 17:20,519,Pershing Square North,3255,8 Ave & W 31 St
10024,822,9/27/2017 17:09,9/27/2017 17:23,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10025,1190,9/27/2017 17:09,9/27/2017 17:29,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10026,293,9/27/2017 17:10,9/27/2017 17:15,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10027,404,9/27/2017 17:11,9/27/2017 17:18,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10028,1470,9/27/2017 17:11,9/27/2017 17:35,330,Reade St & Broadway,3255,8 Ave & W 31 St
10029,385,9/27/2017 17:11,9/27/2017 17:18,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
10030,356,9/27/2017 17:11,9/27/2017 17:17,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10031,490,9/27/2017 17:12,9/27/2017 17:20,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10032,338,9/27/2017 17:13,9/27/2017 17:19,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10033,1027,9/27/2017 17:13,9/27/2017 17:31,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10034,355,9/27/2017 17:14,9/27/2017 17:20,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10035,730,9/27/2017 17:14,9/27/2017 17:26,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10036,1263,9/27/2017 17:14,9/27/2017 17:36,417,Barclay St & Church St,3255,8 Ave & W 31 St
10037,922,9/27/2017 17:15,9/27/2017 17:31,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10038,373,9/27/2017 17:16,9/27/2017 17:23,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10039,358,9/27/2017 17:16,9/27/2017 17:22,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10040,820,9/27/2017 17:17,9/27/2017 17:30,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10041,996,9/27/2017 17:19,9/27/2017 17:36,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10042,1680,9/27/2017 17:20,9/27/2017 17:48,309,Murray St & West St,3255,8 Ave & W 31 St
10043,254,9/27/2017 17:21,9/27/2017 17:25,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10044,942,9/27/2017 17:21,9/27/2017 17:37,3474,6 Ave & Spring St,3255,8 Ave & W 31 St
10045,979,9/27/2017 17:21,9/27/2017 17:38,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10046,812,9/27/2017 17:22,9/27/2017 17:35,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10047,1000,9/27/2017 17:23,9/27/2017 17:40,426,West St & Chambers St,3255,8 Ave & W 31 St
10048,793,9/27/2017 17:24,9/27/2017 17:37,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10049,1200,9/27/2017 17:24,9/27/2017 17:44,426,West St & Chambers St,3255,8 Ave & W 31 St
10050,602,9/27/2017 17:25,9/27/2017 17:35,449,W 52 St & 9 Ave,3255,8 Ave & W 31 St
10051,542,9/27/2017 17:25,9/27/2017 17:34,503,E 20 St & Park Ave,3255,8 Ave & W 31 St
10052,403,9/27/2017 17:25,9/27/2017 17:32,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10053,1729,9/27/2017 17:27,9/27/2017 17:55,315,South St & Gouverneur Ln,3255,8 Ave & W 31 St
10054,1416,9/27/2017 17:27,9/27/2017 17:51,264,Maiden Ln & Pearl St,3255,8 Ave & W 31 St
10055,694,9/27/2017 17:28,9/27/2017 17:39,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10056,549,9/27/2017 17:28,9/27/2017 17:37,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10057,405,9/27/2017 17:29,9/27/2017 17:35,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10058,636,9/27/2017 17:29,9/27/2017 17:39,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10059,281,9/27/2017 17:30,9/27/2017 17:34,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10060,802,9/27/2017 17:30,9/27/2017 17:44,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10061,1451,9/27/2017 17:30,9/27/2017 17:55,146,Hudson St & Reade St,3255,8 Ave & W 31 St
10062,1665,9/27/2017 17:31,9/27/2017 17:58,319,Fulton St & Broadway,3255,8 Ave & W 31 St
10063,986,9/27/2017 17:31,9/27/2017 17:47,281,Grand Army Plaza & Central Park S,3255,8 Ave & W 31 St
10064,210,9/27/2017 17:31,9/27/2017 17:34,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10065,973,9/27/2017 17:32,9/27/2017 17:48,3161,W 76 St & Columbus Ave,3255,8 Ave & W 31 St
10066,529,9/27/2017 17:35,9/27/2017 17:43,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10067,801,9/27/2017 17:35,9/27/2017 17:49,504,1 Ave & E 16 St,3255,8 Ave & W 31 St
10068,551,9/27/2017 17:36,9/27/2017 17:45,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10069,537,9/27/2017 17:36,9/27/2017 17:45,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10070,1994,9/27/2017 17:36,9/27/2017 18:09,415,Pearl St & Hanover Square,3255,8 Ave & W 31 St
10071,427,9/27/2017 17:36,9/27/2017 17:43,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10072,672,9/27/2017 17:36,9/27/2017 17:48,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10073,1147,9/27/2017 17:36,9/27/2017 17:55,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10074,419,9/27/2017 17:38,9/27/2017 17:45,3441,10 Hudson Yards,3255,8 Ave & W 31 St
10075,602,9/27/2017 17:38,9/27/2017 17:48,476,E 31 St & 3 Ave,3255,8 Ave & W 31 St
10076,479,9/27/2017 17:38,9/27/2017 17:46,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10077,703,9/27/2017 17:39,9/27/2017 17:51,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10078,639,9/27/2017 17:40,9/27/2017 17:51,280,E 10 St & 5 Ave,3255,8 Ave & W 31 St
10079,412,9/27/2017 17:41,9/27/2017 17:48,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10080,1328,9/27/2017 17:42,9/27/2017 18:04,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10081,913,9/27/2017 17:42,9/27/2017 17:58,3474,6 Ave & Spring St,3255,8 Ave & W 31 St
10082,1985,9/27/2017 17:43,9/27/2017 18:16,476,E 31 St & 3 Ave,3255,8 Ave & W 31 St
10083,897,9/27/2017 17:43,9/27/2017 17:58,328,Watts St & Greenwich St,3255,8 Ave & W 31 St
10084,664,9/27/2017 17:43,9/27/2017 17:54,469,Broadway & W 53 St,3255,8 Ave & W 31 St
10085,740,9/27/2017 17:43,9/27/2017 17:56,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10086,481,9/27/2017 17:44,9/27/2017 17:52,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10087,634,9/27/2017 17:45,9/27/2017 17:55,3260,Mercer St & Bleecker St,3255,8 Ave & W 31 St
10088,483,9/27/2017 17:45,9/27/2017 17:53,519,Pershing Square North,3255,8 Ave & W 31 St
10089,609,9/27/2017 17:45,9/27/2017 17:56,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10090,563,9/27/2017 17:46,9/27/2017 17:55,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10091,750,9/27/2017 17:46,9/27/2017 17:59,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10092,369,9/27/2017 17:46,9/27/2017 17:52,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10093,895,9/27/2017 17:46,9/27/2017 18:01,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10094,804,9/27/2017 17:47,9/27/2017 18:00,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10095,898,9/27/2017 17:47,9/27/2017 18:02,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10096,1811,9/27/2017 17:48,9/27/2017 18:19,3231,E 67 St & Park Ave,3255,8 Ave & W 31 St
10097,1003,9/27/2017 17:49,9/27/2017 18:05,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10098,284,9/27/2017 17:53,9/27/2017 17:58,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10099,683,9/27/2017 17:53,9/27/2017 18:05,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10100,436,9/27/2017 17:54,9/27/2017 18:01,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10101,807,9/27/2017 17:57,9/27/2017 18:11,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10102,593,9/27/2017 17:58,9/27/2017 18:08,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10103,376,9/27/2017 18:00,9/27/2017 18:06,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10104,325,9/27/2017 18:00,9/27/2017 18:06,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10105,1054,9/27/2017 18:01,9/27/2017 18:18,441,E 52 St & 2 Ave,3255,8 Ave & W 31 St
10106,1213,9/27/2017 18:01,9/27/2017 18:22,79,Franklin St & W Broadway,3255,8 Ave & W 31 St
10107,602,9/27/2017 18:01,9/27/2017 18:11,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
10108,186,9/27/2017 18:02,9/27/2017 18:05,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10109,276,9/27/2017 18:03,9/27/2017 18:07,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10110,1306,9/27/2017 18:03,9/27/2017 18:25,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10111,323,9/27/2017 18:03,9/27/2017 18:09,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10112,438,9/27/2017 18:04,9/27/2017 18:11,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10113,693,9/27/2017 18:04,9/27/2017 18:16,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
10114,819,9/27/2017 18:06,9/27/2017 18:20,519,Pershing Square North,3255,8 Ave & W 31 St
10115,323,9/27/2017 18:06,9/27/2017 18:11,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10116,981,9/27/2017 18:06,9/27/2017 18:23,426,West St & Chambers St,3255,8 Ave & W 31 St
10117,360,9/27/2017 18:07,9/27/2017 18:13,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10118,329,9/27/2017 18:07,9/27/2017 18:13,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10119,601,9/27/2017 18:08,9/27/2017 18:18,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10120,1093,9/27/2017 18:10,9/27/2017 18:28,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10121,314,9/27/2017 18:11,9/27/2017 18:16,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10122,403,9/27/2017 18:12,9/27/2017 18:18,485,W 37 St & 5 Ave,3255,8 Ave & W 31 St
10123,304,9/27/2017 18:15,9/27/2017 18:20,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10124,433,9/27/2017 18:16,9/27/2017 18:23,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10125,495,9/27/2017 18:17,9/27/2017 18:25,223,W 13 St & 7 Ave,3255,8 Ave & W 31 St
10126,546,9/27/2017 18:18,9/27/2017 18:27,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10127,595,9/27/2017 18:20,9/27/2017 18:30,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10128,785,9/27/2017 18:24,9/27/2017 18:38,545,E 23 St & 1 Ave,3255,8 Ave & W 31 St
10129,1782,9/27/2017 18:25,9/27/2017 18:55,376,John St & William St,3255,8 Ave & W 31 St
10130,466,9/27/2017 18:26,9/27/2017 18:34,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10131,635,9/27/2017 18:28,9/27/2017 18:39,423,W 54 St & 9 Ave,3255,8 Ave & W 31 St
10132,615,9/27/2017 18:29,9/27/2017 18:39,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10133,1757,9/27/2017 18:29,9/27/2017 18:59,3461,Murray St & Greenwich St,3255,8 Ave & W 31 St
10134,607,9/27/2017 18:30,9/27/2017 18:40,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10135,311,9/27/2017 18:31,9/27/2017 18:36,362,Broadway & W 37 St,3255,8 Ave & W 31 St
10136,1381,9/27/2017 18:33,9/27/2017 18:56,3141,1 Ave & E 68 St,3255,8 Ave & W 31 St
10137,216,9/27/2017 18:33,9/27/2017 18:36,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10138,805,9/27/2017 18:33,9/27/2017 18:46,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10139,2335,9/27/2017 18:34,9/27/2017 19:13,315,South St & Gouverneur Ln,3255,8 Ave & W 31 St
10140,2095,9/27/2017 18:35,9/27/2017 19:10,415,Pearl St & Hanover Square,3255,8 Ave & W 31 St
10141,760,9/27/2017 18:35,9/27/2017 18:48,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10142,392,9/27/2017 18:36,9/27/2017 18:43,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10143,526,9/27/2017 18:36,9/27/2017 18:45,447,8 Ave & W 52 St,3255,8 Ave & W 31 St
10144,457,9/27/2017 18:40,9/27/2017 18:47,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10145,308,9/27/2017 18:40,9/27/2017 18:46,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10146,635,9/27/2017 18:41,9/27/2017 18:51,345,W 13 St & 6 Ave,3255,8 Ave & W 31 St
10147,816,9/27/2017 18:42,9/27/2017 18:56,72,W 52 St & 11 Ave,3255,8 Ave & W 31 St
10148,700,9/27/2017 18:43,9/27/2017 18:54,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10149,234,9/27/2017 18:43,9/27/2017 18:47,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10150,626,9/27/2017 18:47,9/27/2017 18:57,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10151,985,9/27/2017 18:50,9/27/2017 19:06,3163,Central Park West & W 68 St,3255,8 Ave & W 31 St
10152,994,9/27/2017 18:51,9/27/2017 19:07,229,Great Jones St,3255,8 Ave & W 31 St
10153,170,9/27/2017 18:52,9/27/2017 18:55,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10154,957,9/27/2017 18:53,9/27/2017 19:09,3244,University Pl & E 8 St,3255,8 Ave & W 31 St
10155,518,9/27/2017 18:55,9/27/2017 19:03,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10156,1870,9/27/2017 18:56,9/27/2017 19:27,3341,Central Park West & W 102 St,3255,8 Ave & W 31 St
10157,434,9/27/2017 18:57,9/27/2017 19:04,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10158,216,9/27/2017 18:58,9/27/2017 19:01,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10159,462,9/27/2017 19:03,9/27/2017 19:10,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10160,316,9/27/2017 19:04,9/27/2017 19:09,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10161,360,9/27/2017 19:09,9/27/2017 19:15,477,W 41 St & 8 Ave,3255,8 Ave & W 31 St
10162,302,9/27/2017 19:11,9/27/2017 19:16,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10163,222,9/27/2017 19:13,9/27/2017 19:16,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10164,791,9/27/2017 19:16,9/27/2017 19:30,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10165,652,9/27/2017 19:20,9/27/2017 19:31,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10166,1311,9/27/2017 19:24,9/27/2017 19:46,357,E 11 St & Broadway,3255,8 Ave & W 31 St
10167,1706,9/27/2017 19:28,9/27/2017 19:57,295,Pike St & E Broadway,3255,8 Ave & W 31 St
10168,757,9/27/2017 19:33,9/27/2017 19:46,402,Broadway & E 22 St,3255,8 Ave & W 31 St
10169,2299,9/27/2017 19:34,9/27/2017 20:13,315,South St & Gouverneur Ln,3255,8 Ave & W 31 St
10170,1359,9/27/2017 19:37,9/27/2017 19:59,151,Cleveland Pl & Spring St,3255,8 Ave & W 31 St
10171,1006,9/27/2017 19:39,9/27/2017 19:56,483,E 12 St & 3 Ave,3255,8 Ave & W 31 St
10172,983,9/27/2017 19:41,9/27/2017 19:58,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10173,940,9/27/2017 19:50,9/27/2017 20:05,3159,W 67 St & Broadway,3255,8 Ave & W 31 St
10174,738,9/27/2017 19:53,9/27/2017 20:05,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10175,1807,9/27/2017 19:59,9/27/2017 20:29,274,Lafayette Ave & Fort Greene Pl,3255,8 Ave & W 31 St
10176,455,9/27/2017 20:07,9/27/2017 20:14,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10177,432,9/27/2017 20:07,9/27/2017 20:14,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10178,913,9/27/2017 20:07,9/27/2017 20:23,2003,1 Ave & E 18 St,3255,8 Ave & W 31 St
10179,557,9/27/2017 20:09,9/27/2017 20:19,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10180,778,9/27/2017 20:10,9/27/2017 20:23,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10181,470,9/27/2017 20:19,9/27/2017 20:26,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10182,505,9/27/2017 20:24,9/27/2017 20:32,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10183,516,9/27/2017 20:24,9/27/2017 20:32,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10184,464,9/27/2017 20:28,9/27/2017 20:35,486,Broadway & W 29 St,3255,8 Ave & W 31 St
10185,1051,9/27/2017 20:29,9/27/2017 20:46,439,E 4 St & 2 Ave,3255,8 Ave & W 31 St
10186,719,9/27/2017 20:34,9/27/2017 20:46,478,11 Ave & W 41 St,3255,8 Ave & W 31 St
10187,424,9/27/2017 20:38,9/27/2017 20:45,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10188,150,9/27/2017 20:45,9/27/2017 20:48,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10189,2043,9/27/2017 20:47,9/27/2017 21:21,392,Jay St & Tech Pl,3255,8 Ave & W 31 St
10190,605,9/27/2017 20:50,9/27/2017 21:00,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10191,507,9/27/2017 20:50,9/27/2017 20:59,383,Greenwich Ave & Charles St,3255,8 Ave & W 31 St
10192,529,9/27/2017 20:52,9/27/2017 21:01,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10193,1115,9/27/2017 20:53,9/27/2017 21:11,151,Cleveland Pl & Spring St,3255,8 Ave & W 31 St
10194,596,9/27/2017 20:56,9/27/2017 21:06,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10195,529,9/27/2017 21:12,9/27/2017 21:21,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10196,471,9/27/2017 21:17,9/27/2017 21:25,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10197,2006,9/27/2017 21:19,9/27/2017 21:52,426,West St & Chambers St,3255,8 Ave & W 31 St
10198,594,9/27/2017 21:20,9/27/2017 21:30,476,E 31 St & 3 Ave,3255,8 Ave & W 31 St
10199,272,9/27/2017 21:31,9/27/2017 21:35,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10200,599,9/27/2017 21:32,9/27/2017 21:42,369,Washington Pl & 6 Ave,3255,8 Ave & W 31 St
10201,219,9/27/2017 22:05,9/27/2017 22:09,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10202,252,9/27/2017 22:07,9/27/2017 22:12,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10203,540,9/27/2017 22:11,9/27/2017 22:20,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10204,1355,9/27/2017 22:13,9/27/2017 22:36,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10205,1133,9/27/2017 22:13,9/27/2017 22:32,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10206,310,9/27/2017 22:20,9/27/2017 22:25,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10207,475,9/27/2017 22:22,9/27/2017 22:30,247,Perry St & Bleecker St,3255,8 Ave & W 31 St
10208,995,9/27/2017 22:34,9/27/2017 22:51,428,E 3 St & 1 Ave,3255,8 Ave & W 31 St
10209,694,9/27/2017 22:39,9/27/2017 22:51,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10210,1527,9/27/2017 22:55,9/27/2017 23:20,426,West St & Chambers St,3255,8 Ave & W 31 St
10211,540,9/27/2017 22:57,9/27/2017 23:06,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10212,419,9/27/2017 22:57,9/27/2017 23:04,238,Bank St & Washington St,3255,8 Ave & W 31 St
10213,208,9/27/2017 23:12,9/27/2017 23:16,523,W 38 St & 8 Ave,3255,8 Ave & W 31 St
10214,1651,9/27/2017 23:19,9/27/2017 23:46,265,Stanton St & Chrystie St,3255,8 Ave & W 31 St
10215,2015,9/27/2017 23:21,9/27/2017 23:55,457,Broadway & W 58 St,3255,8 Ave & W 31 St
10216,1688,9/27/2017 23:29,9/27/2017 23:57,3316,W 104 St & Amsterdam Ave,3255,8 Ave & W 31 St
10217,602,9/27/2017 23:37,9/27/2017 23:47,461,E 20 St & 2 Ave,3255,8 Ave & W 31 St
10218,602,9/28/2017 0:33,9/28/2017 0:43,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10219,384,9/28/2017 0:41,9/28/2017 0:47,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10220,421,9/28/2017 0:44,9/28/2017 0:51,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10221,271,9/28/2017 3:48,9/28/2017 3:53,505,6 Ave & W 33 St,3255,8 Ave & W 31 St
10222,1147,9/28/2017 4:46,9/28/2017 5:05,3323,W 106 St & Central Park West,3255,8 Ave & W 31 St
10223,541,9/28/2017 5:57,9/28/2017 6:06,519,Pershing Square North,3255,8 Ave & W 31 St
10224,518,9/28/2017 6:15,9/28/2017 6:23,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10225,483,9/28/2017 6:17,9/28/2017 6:26,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
10226,436,9/28/2017 6:30,9/28/2017 6:37,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10227,276,9/28/2017 6:37,9/28/2017 6:41,466,W 25 St & 6 Ave,3255,8 Ave & W 31 St
10228,390,9/28/2017 6:38,9/28/2017 6:45,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10229,498,9/28/2017 6:47,9/28/2017 6:56,3235,E 41 St & Madison Ave,3255,8 Ave & W 31 St
10230,837,9/28/2017 6:50,9/28/2017 7:04,237,E 11 St & 2 Ave,3255,8 Ave & W 31 St
10231,1699,9/28/2017 6:51,9/28/2017 7:19,3316,W 104 St & Amsterdam Ave,3255,8 Ave & W 31 St
10232,377,9/28/2017 6:54,9/28/2017 7:00,402,Broadway & E 22 St,3255,8 Ave & W 31 St
